"","ImageName","LatitudeDD","LongitudeDD","DepthInMeters","SurveyID","Locality","Presence","logic","Clip_Aspect1","Clip_Slope1","Clip_Depth1","Clip_Intensity1","lon","lat"
"152","DSC-11278",26.4819,-84.7839,417,"NF-1708","Long Mound North",0,TRUE,324.614196777344,19.813720703125,-426.873748779297,-25.1452598571777,720902.840424244,2930958.60731705
"153","DSC-11279",26.4822,-84.7839,408,"NF-1708","Long Mound North",0,TRUE,302.158966064453,13.0557508468628,-446.453765869141,-28,720902.26682707,2930991.84772728
"154","DSC-11280",26.4819,-84.7839,417,"NF-1708","Long Mound North",0,TRUE,324.614196777344,19.813720703125,-426.873748779297,-25.1452598571777,720902.840424244,2930958.60731705
"155","DSC-11281",26.4819,-84.7839,418,"NF-1708","Long Mound North",0,TRUE,324.614196777344,19.813720703125,-426.873748779297,-25.1452598571777,720902.840424244,2930958.60731705
"156","DSC-11282",26.4819,-84.784,416,"NF-1708","Long Mound North",0,TRUE,292.210479736328,41.2874069213867,-426.080993652344,NA,720892.869319218,2930958.43526026
"157","DSC-11283",26.4819,-84.784,416,"NF-1708","Long Mound North",0,TRUE,292.210479736328,41.2874069213867,-426.080993652344,NA,720892.869319218,2930958.43526026
"158","DSC-11284",26.4818,-84.7839,415,"NF-1708","Long Mound North",0,TRUE,214.898956298828,6.62481832504272,-425.180145263672,NA,720903.031621957,2930947.52718057
"159","DSC-11285",26.4818,-84.7839,415,"NF-1708","Long Mound North",0,TRUE,214.898956298828,6.62481832504272,-425.180145263672,NA,720903.031621957,2930947.52718057
"160","DSC-11286",26.4818,-84.7839,414,"NF-1708","Long Mound North",0,TRUE,214.898956298828,6.62481832504272,-425.180145263672,NA,720903.031621957,2930947.52718057
"161","DSC-11287",26.4818,-84.7839,414,"NF-1708","Long Mound North",0,TRUE,214.898956298828,6.62481832504272,-425.180145263672,NA,720903.031621957,2930947.52718057
"162","DSC-11289",26.4817,-84.7839,415,"NF-1708","Long Mound North",0,TRUE,274.337646484375,1.74836146831512,-428.703125,-28.5524005889893,720903.222818999,2930936.44704422
"163","DSC-11290",26.4817,-84.7839,412,"NF-1708","Long Mound North",0,TRUE,274.337646484375,1.74836146831512,-428.703125,-28.5524005889893,720903.222818999,2930936.44704422
"164","DSC-11291",26.4817,-84.7839,412,"NF-1708","Long Mound North",0,TRUE,274.337646484375,1.74836146831512,-428.703125,-28.5524005889893,720903.222818999,2930936.44704422
"165","DSC-11292",26.4816,-84.7839,413,"NF-1708","Long Mound North",0,TRUE,250.135879516602,13.2740316390991,-425.195343017578,-25.3587760925293,720903.414015368,2930925.36690801
"166","DSC-11293",26.4816,-84.7839,413,"NF-1708","Long Mound North",0,TRUE,250.135879516602,13.2740316390991,-425.195343017578,-25.3587760925293,720903.414015368,2930925.36690801
"167","DSC-11294",26.4816,-84.784,415,"NF-1708","Long Mound North",0,TRUE,257.820739746094,43.468189239502,-427.369018554688,-26.0532131195068,720893.44288441,2930925.19485257
"168","DSC-11296",26.4816,-84.784,415,"NF-1708","Long Mound North",0,TRUE,257.820739746094,43.468189239502,-427.369018554688,-26.0532131195068,720893.44288441,2930925.19485257
"169","DSC-11297",26.4816,-84.784,418,"NF-1708","Long Mound North",0,TRUE,257.820739746094,43.468189239502,-427.369018554688,-26.0532131195068,720893.44288441,2930925.19485257
"170","DSC-11298",26.4816,-84.784,420,"NF-1708","Long Mound North",0,TRUE,257.820739746094,43.468189239502,-427.369018554688,-26.0532131195068,720893.44288441,2930925.19485257
"171","DSC-11299",26.4816,-84.784,420,"NF-1708","Long Mound North",0,TRUE,257.820739746094,43.468189239502,-427.369018554688,-26.0532131195068,720893.44288441,2930925.19485257
"172","DSC-11300",26.4816,-84.7839,422,"NF-1708","Long Mound North",0,TRUE,250.135879516602,13.2740316390991,-425.195343017578,-25.3587760925293,720903.414015368,2930925.36690801
"173","DSC-11301",26.4816,-84.7839,422,"NF-1708","Long Mound North",0,TRUE,250.135879516602,13.2740316390991,-425.195343017578,-25.3587760925293,720903.414015368,2930925.36690801
"174","DSC-11302",26.4815,-84.7839,421,"NF-1708","Long Mound North",0,TRUE,249.358261108398,26.0813407897949,-424.597106933594,-25.5087471008301,720903.605211065,2930914.28677192
"175","DSC-11303",26.4815,-84.7839,421,"NF-1708","Long Mound North",0,TRUE,249.358261108398,26.0813407897949,-424.597106933594,-25.5087471008301,720903.605211065,2930914.28677192
"176","DSC-11305",26.4815,-84.784,418,"NF-1708","Long Mound North",0,TRUE,251.853439331055,44.9475898742676,-434.80322265625,-26.1782035827637,720893.634071463,2930914.11471694
"177","DSC-11306",26.4814,-84.784,416,"NF-1708","Long Mound North",0,TRUE,258.281799316406,41.6385231018066,-437.737243652344,-27.9037857055664,720893.825257844,2930903.03458144
"178","DSC-11307",26.4814,-84.784,416,"NF-1708","Long Mound North",0,TRUE,258.281799316406,41.6385231018066,-437.737243652344,-27.9037857055664,720893.825257844,2930903.03458144
"179","DSC-11308",26.4814,-84.784,419,"NF-1708","Long Mound North",0,TRUE,258.281799316406,41.6385231018066,-437.737243652344,-27.9037857055664,720893.825257844,2930903.03458144
"180","DSC-11309",26.4814,-84.784,419,"NF-1708","Long Mound North",0,TRUE,258.281799316406,41.6385231018066,-437.737243652344,-27.9037857055664,720893.825257844,2930903.03458144
"181","DSC-11310",26.4814,-84.7839,419,"NF-1708","Long Mound North",0,TRUE,251.261688232422,33.9851150512695,-427.099670410156,-32.3178329467773,720903.79640609,2930903.20663597
"182","DSC-11311",26.4814,-84.7839,419,"NF-1708","Long Mound North",0,TRUE,251.261688232422,33.9851150512695,-427.099670410156,-32.3178329467773,720903.79640609,2930903.20663597
"183","DSC-11312",26.4813,-84.7839,418,"NF-1708","Long Mound North",0,TRUE,260.505340576172,30.6559619903564,-431.853088378906,-31.646614074707,720903.987600443,2930892.12650015
"184","DSC-11313",26.4819,-84.7839,418,"NF-1708","Long Mound North",0,TRUE,324.614196777344,19.813720703125,-426.873748779297,-25.1452598571777,720902.840424244,2930958.60731705
"185","DSC-11315",26.4813,-84.7839,418,"NF-1708","Long Mound North",0,TRUE,260.505340576172,30.6559619903564,-431.853088378906,-31.646614074707,720903.987600443,2930892.12650015
"186","DSC-11316",26.4812,-84.7839,414,"NF-1708","Long Mound North",0,TRUE,240.398345947266,26.9805011749268,-429.315093994141,-29.1795234680176,720904.178794124,2930881.04636446
"187","DSC-11317",26.4812,-84.7839,415,"NF-1708","Long Mound North",0,TRUE,240.398345947266,26.9805011749268,-429.315093994141,-29.1795234680176,720904.178794124,2930881.04636446
"188","DSC-11318",26.4812,-84.7839,414,"NF-1708","Long Mound North",0,TRUE,240.398345947266,26.9805011749268,-429.315093994141,-29.1795234680176,720904.178794124,2930881.04636446
"189","DSC-11319",26.4812,-84.784,415,"NF-1708","Long Mound North",0,TRUE,253.975708007812,39.1747817993164,-435.4375,-25.0164432525635,720894.20762859,2930880.87431084
"190","DSC-11320",26.4811,-84.7839,417,"NF-1708","Long Mound North",0,TRUE,220.732635498047,34.0372581481934,-440.936340332031,-24.852668762207,720904.369987133,2930869.9662289
"191","DSC-11321",26.4811,-84.7839,417,"NF-1708","Long Mound North",0,TRUE,220.732635498047,34.0372581481934,-440.936340332031,-24.852668762207,720904.369987133,2930869.9662289
"192","DSC-11322",26.4811,-84.7838,419,"NF-1708","Long Mound North",0,TRUE,241.486068725586,42.5535202026367,-432.375,-23.9500007629395,720914.34116172,2930870.13828985
"193","DSC-11323",26.4812,-84.784,415,"NF-1708","Long Mound North",0,TRUE,253.975708007812,39.1747817993164,-435.4375,-25.0164432525635,720894.20762859,2930880.87431084
"194","DSC-11324",26.4812,-84.7837,418,"NF-1708","Long Mound North",0,TRUE,234.658157348633,15.2411012649536,-427.584625244141,-26.7581214904785,720924.121126419,2930881.39049504
"195","DSC-11325",26.4812,-84.7837,418,"NF-1708","Long Mound North",0,TRUE,234.658157348633,15.2411012649536,-427.584625244141,-26.7581214904785,720924.121126419,2930881.39049504
"196","DSC-11326",26.4812,-84.7836,416,"NF-1708","Long Mound North",0,TRUE,244.079727172852,5.51763153076172,-424.086029052734,-26.1047801971436,720934.092293177,2930881.56257199
"197","DSC-11327",26.4812,-84.7836,416,"NF-1708","Long Mound North",0,TRUE,244.079727172852,5.51763153076172,-424.086029052734,-26.1047801971436,720934.092293177,2930881.56257199
"198","DSC-11328",26.4811,-84.7838,419,"NF-1708","Long Mound North",0,TRUE,241.486068725586,42.5535202026367,-432.375,-23.9500007629395,720914.34116172,2930870.13828985
"199","DSC-11329",26.4812,-84.7835,414,"NF-1708","Long Mound North",0,TRUE,301.1416015625,1.89270055294037,-423.712829589844,-24.8066654205322,720944.063460345,2930881.73465673
"200","DSC-11330",26.4812,-84.7835,413,"NF-1708","Long Mound North",0,TRUE,301.1416015625,1.89270055294037,-423.712829589844,-24.8066654205322,720944.063460345,2930881.73465673
"201","DSC-11331",26.4812,-84.7835,413,"NF-1708","Long Mound North",0,TRUE,301.1416015625,1.89270055294037,-423.712829589844,-24.8066654205322,720944.063460345,2930881.73465673
"202","DSC-11332",26.4812,-84.7835,414,"NF-1708","Long Mound North",0,TRUE,301.1416015625,1.89270055294037,-423.712829589844,-24.8066654205322,720944.063460345,2930881.73465673
"203","DSC-11333",26.4812,-84.7835,414,"NF-1708","Long Mound North",0,TRUE,301.1416015625,1.89270055294037,-423.712829589844,-24.8066654205322,720944.063460345,2930881.73465673
"204","DSC-11334",26.4812,-84.7835,414,"NF-1708","Long Mound North",0,TRUE,301.1416015625,1.89270055294037,-423.712829589844,-24.8066654205322,720944.063460345,2930881.73465673
"205","DSC-11335",26.4812,-84.7835,414,"NF-1708","Long Mound North",0,TRUE,301.1416015625,1.89270055294037,-423.712829589844,-24.8066654205322,720944.063460345,2930881.73465673
"206","DSC-11336",26.4812,-84.7835,414,"NF-1708","Long Mound North",0,TRUE,301.1416015625,1.89270055294037,-423.712829589844,-24.8066654205322,720944.063460345,2930881.73465673
"207","DSC-11337",26.4812,-84.7835,414,"NF-1708","Long Mound North",0,TRUE,301.1416015625,1.89270055294037,-423.712829589844,-24.8066654205322,720944.063460345,2930881.73465673
"208","DSC-11338",26.4812,-84.7835,415,"NF-1708","Long Mound North",0,TRUE,301.1416015625,1.89270055294037,-423.712829589844,-24.8066654205322,720944.063460345,2930881.73465673
"209","DSC-11339",26.4812,-84.7835,414,"NF-1708","Long Mound North",0,TRUE,301.1416015625,1.89270055294037,-423.712829589844,-24.8066654205322,720944.063460345,2930881.73465673
"210","DSC-11341",26.4812,-84.7835,415,"NF-1708","Long Mound North",0,TRUE,301.1416015625,1.89270055294037,-423.712829589844,-24.8066654205322,720944.063460345,2930881.73465673
"211","DSC-11342",26.4812,-84.7835,414,"NF-1708","Long Mound North",0,TRUE,301.1416015625,1.89270055294037,-423.712829589844,-24.8066654205322,720944.063460345,2930881.73465673
"212","DSC-11343",26.4812,-84.7835,414,"NF-1708","Long Mound North",0,TRUE,301.1416015625,1.89270055294037,-423.712829589844,-24.8066654205322,720944.063460345,2930881.73465673
"213","DSC-11344",26.4812,-84.7835,417,"NF-1708","Long Mound North",0,TRUE,301.1416015625,1.89270055294037,-423.712829589844,-24.8066654205322,720944.063460345,2930881.73465673
"214","DSC-11345",26.4812,-84.7835,417,"NF-1708","Long Mound North",0,TRUE,301.1416015625,1.89270055294037,-423.712829589844,-24.8066654205322,720944.063460345,2930881.73465673
"215","DSC-11346",26.4812,-84.7835,418,"NF-1708","Long Mound North",0,TRUE,301.1416015625,1.89270055294037,-423.712829589844,-24.8066654205322,720944.063460345,2930881.73465673
"216","DSC-11347",26.4812,-84.7835,418,"NF-1708","Long Mound North",0,TRUE,301.1416015625,1.89270055294037,-423.712829589844,-24.8066654205322,720944.063460345,2930881.73465673
"217","DSC-11348",26.4812,-84.7835,417,"NF-1708","Long Mound North",0,TRUE,301.1416015625,1.89270055294037,-423.712829589844,-24.8066654205322,720944.063460345,2930881.73465673
"218","DSC-11349",26.4812,-84.7835,417,"NF-1708","Long Mound North",0,TRUE,301.1416015625,1.89270055294037,-423.712829589844,-24.8066654205322,720944.063460345,2930881.73465673
"219","DSC-11350",26.4812,-84.7835,417,"NF-1708","Long Mound North",0,TRUE,301.1416015625,1.89270055294037,-423.712829589844,-24.8066654205322,720944.063460345,2930881.73465673
"220","DSC-11352",26.4812,-84.7835,415,"NF-1708","Long Mound North",0,TRUE,301.1416015625,1.89270055294037,-423.712829589844,-24.8066654205322,720944.063460345,2930881.73465673
"221","DSC-11353",26.4812,-84.7835,417,"NF-1708","Long Mound North",0,TRUE,301.1416015625,1.89270055294037,-423.712829589844,-24.8066654205322,720944.063460345,2930881.73465673
"222","DSC-11354",26.4001,-84.7656,405,"NF-1708","Long Mound South",0,TRUE,258.761505126953,1.69112515449524,-423.141082763672,-26.0378112792969,722885.026788799,2921926.64879629
"223","DSC-11355",26.4001,-84.7656,405,"NF-1708","Long Mound South",0,TRUE,258.761505126953,1.69112515449524,-423.141082763672,-26.0378112792969,722885.026788799,2921926.64879629
"224","DSC-11356",26.4002,-84.7656,407,"NF-1708","Long Mound South",0,TRUE,291.531768798828,1.06585788726807,-423.351226806641,-24.9757308959961,722884.834562996,2921937.72890873
"225","DSC-11357",26.4002,-84.7656,407,"NF-1708","Long Mound South",0,TRUE,291.531768798828,1.06585788726807,-423.351226806641,-24.9757308959961,722884.834562996,2921937.72890873
"226","DSC-11358",26.4004,-84.7656,409,"NF-1708","Long Mound South",0,TRUE,259.396697998047,2.95170021057129,-423.329010009766,-24.3037490844727,722884.450109354,2921959.889134
"227","DSC-11359",26.4004,-84.7656,409,"NF-1708","Long Mound South",0,TRUE,259.396697998047,2.95170021057129,-423.329010009766,-24.3037490844727,722884.450109354,2921959.889134
"228","DSC-11360",26.4005,-84.7656,409,"NF-1708","Long Mound South",0,TRUE,273.124328613281,2.01708245277405,-423.324951171875,-24.7956256866455,722884.257881516,2921970.96924683
"229","DSC-11361",26.4,-84.7656,403,"NF-1708","Long Mound South",0,TRUE,250.089370727539,2.34868264198303,-423.845642089844,-25.5720825195312,722885.219013925,2921915.56868399
"230","DSC-11362",26.4005,-84.7656,409,"NF-1708","Long Mound South",0,TRUE,273.124328613281,2.01708245277405,-423.324951171875,-24.7956256866455,722884.257881516,2921970.96924683
"231","DSC-11363",26.4005,-84.7656,415,"NF-1708","Long Mound South",0,TRUE,273.124328613281,2.01708245277405,-423.324951171875,-24.7956256866455,722884.257881516,2921970.96924683
"232","DSC-11364",26.4006,-84.7655,418,"NF-1708","Long Mound South",0,TRUE,251.758666992188,3.48108959197998,-422.746337890625,-23.1656246185303,722894.043851513,2921982.22247541
"233","DSC-11365",26.4006,-84.7655,418,"NF-1708","Long Mound South",0,TRUE,251.758666992188,3.48108959197998,-422.746337890625,-23.1656246185303,722894.043851513,2921982.22247541
"234","DSC-11366",26.4006,-84.7655,420,"NF-1708","Long Mound South",0,TRUE,251.758666992188,3.48108959197998,-422.746337890625,-23.1656246185303,722894.043851513,2921982.22247541
"235","DSC-11367",26.4006,-84.7655,420,"NF-1708","Long Mound South",0,TRUE,251.758666992188,3.48108959197998,-422.746337890625,-23.1656246185303,722894.043851513,2921982.22247541
"236","DSC-11368",26.4006,-84.7655,424,"NF-1708","Long Mound South",0,TRUE,251.758666992188,3.48108959197998,-422.746337890625,-23.1656246185303,722894.043851513,2921982.22247541
"237","DSC-11369",26.4006,-84.7655,424,"NF-1708","Long Mound South",0,TRUE,251.758666992188,3.48108959197998,-422.746337890625,-23.1656246185303,722894.043851513,2921982.22247541
"238","DSC-11370",26.4006,-84.7655,426,"NF-1708","Long Mound South",0,TRUE,251.758666992188,3.48108959197998,-422.746337890625,-23.1656246185303,722894.043851513,2921982.22247541
"239","DSC-11371",26.4006,-84.7655,426,"NF-1708","Long Mound South",0,TRUE,251.758666992188,3.48108959197998,-422.746337890625,-23.1656246185303,722894.043851513,2921982.22247541
"240","DSC-11372",26.4006,-84.7655,432,"NF-1708","Long Mound South",0,TRUE,251.758666992188,3.48108959197998,-422.746337890625,-23.1656246185303,722894.043851513,2921982.22247541
"241","DSC-11373",26.4006,-84.7655,432,"NF-1708","Long Mound South",0,TRUE,251.758666992188,3.48108959197998,-422.746337890625,-23.1656246185303,722894.043851513,2921982.22247541
"242","DSC-11374",26.4006,-84.7655,439,"NF-1708","Long Mound South",0,TRUE,251.758666992188,3.48108959197998,-422.746337890625,-23.1656246185303,722894.043851513,2921982.22247541
"243","DSC-11375",26.4006,-84.7655,439,"NF-1708","Long Mound South",0,TRUE,251.758666992188,3.48108959197998,-422.746337890625,-23.1656246185303,722894.043851513,2921982.22247541
"244","DSC-11376",26.4006,-84.7655,439,"NF-1708","Long Mound South",0,TRUE,251.758666992188,3.48108959197998,-422.746337890625,-23.1656246185303,722894.043851513,2921982.22247541
"245","DSC-11377",26.4006,-84.7655,439,"NF-1708","Long Mound South",0,TRUE,251.758666992188,3.48108959197998,-422.746337890625,-23.1656246185303,722894.043851513,2921982.22247541
"246","DSC-11378",26.4006,-84.7655,436,"NF-1708","Long Mound South",0,TRUE,251.758666992188,3.48108959197998,-422.746337890625,-23.1656246185303,722894.043851513,2921982.22247541
"247","DSC-11379",26.4006,-84.7655,436,"NF-1708","Long Mound South",0,TRUE,251.758666992188,3.48108959197998,-422.746337890625,-23.1656246185303,722894.043851513,2921982.22247541
"248","DSC-11381",26.4006,-84.7655,438,"NF-1708","Long Mound South",0,TRUE,251.758666992188,3.48108959197998,-422.746337890625,-23.1656246185303,722894.043851513,2921982.22247541
"249","DSC-11382",26.4006,-84.7655,440,"NF-1708","Long Mound South",0,TRUE,251.758666992188,3.48108959197998,-422.746337890625,-23.1656246185303,722894.043851513,2921982.22247541
"250","DSC-11385",26.4006,-84.7655,440,"NF-1708","Long Mound South",0,TRUE,251.758666992188,3.48108959197998,-422.746337890625,-23.1656246185303,722894.043851513,2921982.22247541
"251","DSC-11386",26.4006,-84.7655,439,"NF-1708","Long Mound South",0,TRUE,251.758666992188,3.48108959197998,-422.746337890625,-23.1656246185303,722894.043851513,2921982.22247541
"252","DSC-11387",26.4006,-84.7655,439,"NF-1708","Long Mound South",0,TRUE,251.758666992188,3.48108959197998,-422.746337890625,-23.1656246185303,722894.043851513,2921982.22247541
"253","DSC-11388",26.4006,-84.7655,414,"NF-1708","Long Mound South",0,TRUE,251.758666992188,3.48108959197998,-422.746337890625,-23.1656246185303,722894.043851513,2921982.22247541
"254","DSC-11389",26.4006,-84.7655,414,"NF-1708","Long Mound South",0,TRUE,251.758666992188,3.48108959197998,-422.746337890625,-23.1656246185303,722894.043851513,2921982.22247541
"255","DSC-11390",26.4006,-84.7656,414,"NF-1708","Long Mound South",0,TRUE,208.041519165039,1.61713433265686,-423.264984130859,-23.9884376525879,722884.065653,2921982.04935979
